date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.975642083722646,0.20134843926689283,0.6270015281376653,0.01965461334590768,0.974796917156847,0.304812661498708
2019-07-27,0.975934560667756,0.1446860793709301,0.6232666454959246,0.01905508333469086,0.9756599140434608,0.23485301743049736
2019-07-28,0.9747172807233203,0.09523809523809523,0.6133333333333333,0.019813842934917728,0.9851395407501532,0.16487455197132614
2019-07-29,0.9580043811674528,0.37163013353489543,0.5332610267534346,0.03332960903508516,0.9804622357361527,0.43801039346696363
2019-07-30,0.9476956847436334,0.09164755660346888,0.4481560451709705,0.02662681976341937,0.9799325520833333,0.15217537038278472
2019-07-31,0.9577984464719626,0.07691921726041144,0.5069444444444444,0.02232059194780861,0.9792891931630215,0.13357149080770236
2019-08-01,0.9555912854678501,0.08678341423178199,0.5211468851209754,0.02497811692312642,0.9811325891949204,0.14878977427250475
2019-08-02,0.9473734977567119,0.2895535327264846,0.5369774919614148,0.03291466482774023,0.9854203700839484,0.37623204731061666
2019-08-03,0.9532674249101388,0.08743455497382199,0.5529801324503312,0.020730755776984314,0.9836390819957486,0.15099457504520797
2019-08-04,0.9259951539949849,0.20711166562694946,0.34368530020703936,0.035524424235063315,0.9811454677058313,0.25846632931101593
2019-08-05,0.9928774928774928,0.6666666666666666,0.6666666666666666,0.014151150360703468,0.9833333492279053,0.6666666666666666
2019-08-06,0.9578561770844799,0.20818771842236644,0.5285171102661597,0.019938588488409004,0.9871615783423537,0.2987106017191977
2019-08-07,0.9217456069733115,0.05709534368070954,0.2837465564738292,0.02575510898758745,0.9825055218449822,0.09506229810798338
2019-08-08,0.9076597884290457,0.056179775280898875,0.37383177570093457,0.02958852756553866,0.9837949738156785,0.09768009768009768
2019-08-09,0.858639044241448,0.02807486631016043,0.3058252427184466,0.03333516859972973,0.9805464345702196,0.05142857142857143
2019-08-10,0.8337553397959292,0.020218358269308533,0.3401360544217687,0.03357291824702553,0.9814530685920577,0.03816793893129771
2019-08-11,0.8260352759610009,0.01942902458366376,0.33793103448275863,0.03515583103969559,0.9852266425679412,0.03674540682414698
2019-08-12,0.8222076194803118,0.012285012285012284,0.19553072625698323,0.036116938455499376,0.9833810100249311,0.023117569352708058
2019-08-13,0.8209555595202408,0.015815085158150853,0.1921182266009852,0.03537615610501777,0.982095873338257,0.02922442862495317
