date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.9755280078267741,0.18124573087431695,0.650003827604685,0.01966701079047704,0.9748122844507552,0.2834537897881858
2019-07-27,0.9754323801043473,0.129200932858721,0.6375529981829194,0.01917877197741708,0.9756525681850954,0.2148601755460298
2019-07-28,0.9750110756416059,0.11049723756906077,0.6349206349206349,0.019847643918463012,0.9851905906593407,0.18823529411764706
2019-07-29,0.9572649572649572,0.5,0.6666666666666666,0.033668603748083115,0.9752066135406494,0.5714285714285715
2019-07-30,0.9668007038374655,0.35867091488393266,0.5549295774647888,0.026198060273697032,0.9804757006227758,0.43572021011888307
2019-07-31,0.9627137069806145,0.07218346342474269,0.6314199395770392,0.021580695657602702,0.9834773613206858,0.1295561616662534
2019-08-01,0.9692668663989756,0.12464428002276608,0.5214285714285715,0.017953555104952806,0.9819263059701493,0.20119430408819475
2019-08-02,0.961885771959446,0.1366841439161092,0.5312719606465214,0.023890271634802195,0.981906376891842,0.21742881794650562
2019-08-03,0.965088050930956,0.4,0.5752840909090909,0.021222298289428992,0.9857268925022306,0.471890474803379
2019-08-04,0.9538350217793159,0.05357989568515884,0.4870689655172414,0.021331425545977254,0.9862561274509803,0.09653994019649723
2019-08-05,0.9193934162429616,0.15528455284552845,0.3447653429602888,0.032951461264355573,0.9856159747292419,0.21412556053811657
2019-08-06,0.9142875172221047,0.1625194401244168,0.2615769712140175,0.04813381208380522,0.9826220619678497,0.2004796163069544
2019-08-07,0.9515722961797262,0.30835734870317005,0.5815217391304348,0.026051270970866063,0.9878671033041818,0.40301318267419967
2019-08-08,0.9943181818181818,1.0,1.0,0.004614365752786398,1.0,1.0
2019-08-09,0.9555412960680154,0.40448923499770956,0.566025641025641,0.025317088739595595,0.9830659289924514,0.4718140528987443
2019-08-10,0.9677815942864635,0.3017148981779207,0.49559859154929575,0.022446193154252503,0.9857119408964413,0.37508327781479006
