date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.975768849123425,0.16581670756428038,0.6484479305740988,0.019743668706328998,0.9746979200841523,0.26409964485377835
2019-07-27,0.9757108795662927,0.1247486389719947,0.6453945699061152,0.01912755007867564,0.9756422297804256,0.20908343608713523
2019-07-28,0.9739616955426684,0.11572052401746726,0.6235294117647059,0.019862503752881608,0.9854720744680852,0.19521178637200737
2019-07-29,0.9855263157894737,1.0,0.7142857142857143,0.0379217192530632,0.9753086566925049,0.8333333333333333
2019-07-30,0.9888888888888888,1.0,1.0,0.0031180009245872498,1.0,1.0
2019-07-31,0.9872691500713966,0.5236583042235631,0.7468297101449275,0.015148319329760771,0.9882400834309133,0.6156430838155684
2019-08-01,0.9629966571193823,0.08864220226731717,0.6129400260756193,0.021156760539697214,0.981841892168681,0.15488520539483167
2019-08-02,0.9639898509395487,0.12080885455548704,0.5926751592356688,0.021490695804736795,0.9825688690735784,0.20070640890830166
2019-08-03,0.9807683507382279,0.4799757281553398,0.6194205168363351,0.01684319113469564,0.9862254338948443,0.5408547008547008
2019-08-04,0.9812540068702972,0.403960396039604,0.6954545454545454,0.016224003918970015,0.9877825342465754,0.5110647181628393
2019-08-05,0.9442054386382623,0.23998473864937048,0.46454948301329396,0.028250042256143516,0.9843653160830492,0.31647798742138367
2019-08-06,0.9761592639567189,0.4329268292682927,0.6719242902208202,0.01780332320254419,0.9882623269896194,0.5265760197775031
2019-08-07,0.9548074810392349,0.23933649289099526,0.6052434456928839,0.02190499324882002,0.9875682840616966,0.34302695818297607
2019-08-08,0.975633103418932,0.4174114531612049,0.6993899057127011,0.018739846478012166,0.9876639660493827,0.5228026533996682
2019-08-09,0.9688191729712349,0.4469914040114613,0.5005347593582887,0.02146539932449772,0.9814933520236998,0.4722502522704339
2019-08-10,0.9772375594313539,0.34245152354570635,0.6691474966170501,0.017583246357439547,0.9847706917850525,0.4530462666055886
2019-08-11,0.9682707583847423,0.41540487162606976,0.5345192714951292,0.021790236863287123,0.986099359975888,0.4674939803667346
2019-08-12,0.9701038559402739,0.3415211601065404,0.5615571776155718,0.02260611925094289,0.9849495746432492,0.4247331615752668
