date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.9748100436926879,0.15617402431222008,0.6785581912527798,0.019846085656427998,0.9748099320834651,0.253909365139905
2019-07-27,0.9747709824148989,0.11106201207836205,0.6380818053596615,0.019409505501526897,0.9755234171527565,0.18919371027099363
2019-07-28,0.9722075887761014,0.0480225988700565,0.7083333333333334,0.020589691469972197,0.9850249536190192,0.08994708994708994
2019-07-29,0.75,1.0,0.5,0.10020136088132858,0.8571428656578064,0.6666666666666666
2019-07-30,0.9630871577508585,0.335,0.5722049689440993,0.028749903008436845,0.9806805555555556,0.42259174311926606
2019-07-31,0.9625079066784357,0.04708125550014667,0.6566095627716696,0.021763364553385366,0.98321484375,0.08786245830125738
2019-08-01,0.9551685553709509,0.1779894004637297,0.48061356826617774,0.02525229444791931,0.98148359375,0.25977447698239087
2019-08-02,0.9398285017618462,0.2222222222222222,0.37209302325581395,0.03285399748656117,0.983721416090497,0.27826086956521734
2019-08-03,0.9341634422729806,0.022688356164383562,0.5955056179775281,0.02672550270403646,0.9811608283645656,0.04371134020618557
2019-08-04,0.9341370322193734,0.15168539325842698,0.3726993865030675,0.031815019264745975,0.9822557533523476,0.21561668145519078
2019-08-05,0.9006996838897208,0.0531535105117017,0.6118721461187214,0.029848226640515275,0.9544753086419753,0.09781021897810219
2019-08-06,0.922097723494292,0.013929193267556587,0.3,0.02450165315705786,0.9865632211553578,0.026622296173044926
2019-08-07,0.9451907435400666,0.09765297569153394,0.5087336244541485,0.026035419947885233,0.980536099137931,0.16385372714486637
2019-08-08,0.8662861884267096,0.09499263622974963,0.22711267605633803,0.05750009039489168,0.9793526785714286,0.13395638629283488
2019-08-09,0.9066578659251431,0.14170692431561996,0.2948073701842546,0.04565597632178919,0.9791183035714286,0.1914083741163676
2019-08-10,0.9703280431282052,0.36411960132890364,0.5738219895287958,0.021149001969324947,0.9876377610208816,0.44552845528455287
