date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.9707509179125464,0.20942977779673305,0.5997557251908396,0.020524283621805136,0.974618293699764,0.31045219617822306
2019-07-27,0.9662879411877112,0.1922569072473156,0.5211724184507328,0.021144886113931675,0.9749183753080735,0.2808939686237397
2019-07-28,0.9650194562808354,0.17831074035453598,0.4723756906077348,0.021137141821118782,0.9835083257584345,0.25889477668433003
2019-07-29,0.9648169991332123,0.2700074794315632,0.5828848223896663,0.02229933461525811,0.9809542612171223,0.36905776111773725
2019-07-30,0.9450676699134685,0.17482438433589018,0.4278882257618276,0.027878869486391462,0.9793234375,0.2482287391374131
2019-07-31,0.9430784539157463,0.1521471182763891,0.40857937243479414,0.025898454435825086,0.9775716618287373,0.2217272596637448
2019-08-01,0.9721531629552591,0.11931119311193111,0.5950920245398773,0.018655458448436156,0.9860266913319239,0.19877049180327866
2019-08-02,0.9568702267154913,0.05071090047393365,0.5459183673469388,0.02051937240997658,0.9863946611273523,0.09280138768430182
2019-08-03,0.9672906245603001,0.27202072538860106,0.5706521739130435,0.01979599862079649,0.9849596273318557,0.3684210526315789
2019-08-04,0.8932499865776922,0.03554313099041533,0.6953125,0.030157101646531757,0.9542900787075393,0.067629179331307
2019-08-05,0.9341370569520936,0.144,0.36885245901639346,0.02360916982596766,0.9859431003584229,0.20713463751438435
2019-08-06,0.9356195597327414,0.1505016722408027,0.40106951871657753,0.026054739052868862,0.9835999154453213,0.21887159533073933
2019-08-07,0.8950381286891725,0.11875843454790823,0.2674772036474164,0.03879535153613657,0.9818946401326227,0.16448598130841122
2019-08-08,0.818620338462988,0.07627526467757459,0.32446264073694986,0.051016288160274856,0.9812535592255125,0.12351451392947593
2019-08-09,0.7448788804615327,0.046755725190839696,0.3006134969325153,0.056615740603718434,0.9804098618090452,0.08092485549132948
