date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.9813496946556449,0.20191569246522742,0.6492660172863218,0.017767929894697564,0.9749709757744894,0.3080352784196309
2019-07-27,0.984004622390393,0.20828146008664908,0.6250934090569421,0.01656034200880326,0.9759313310975094,0.31245330942776034
2019-07-28,0.9849933146844325,0.274364406779661,0.5807174887892377,0.01598701273647573,0.9847853842412452,0.3726618705035971
2019-07-29,0.992063492063492,0.5,1.0,0.011490661010611802,0.9838709533214569,0.6666666666666666
2019-07-30,0.9733346927485749,0.4304545454545455,0.5386803185437997,0.025042334879732425,0.9803333333333333,0.4785245073269328
2019-07-31,0.9728151121833353,0.18638842233624003,0.5212998712998713,0.019568588263729862,0.9832741824724321,0.27459620697252685
2019-08-01,0.9790040613774703,0.20527522935779816,0.549079754601227,0.01657604160834024,0.9823407202216067,0.29883138564273787
2019-08-02,0.9714796559374982,0.18299937953939924,0.47206138492679944,0.0216542016423281,0.9813587082560297,0.2637524493365421
2019-08-03,0.998134328358209,1.0,1.0,0.00020052134883978093,1.0,1.0
2019-08-04,0.9747954560068788,0.45744196631770595,0.5843023255813954,0.020533232532269633,0.9871787272382397,0.5131478172070463
2019-08-05,0.9186576614167031,0.19881656804733727,0.23931623931623933,0.03106799617548559,0.982448091442953,0.21719457013574658
2019-08-06,0.9611600155665423,0.2170138888888889,0.4095004095004095,0.022080957392519383,0.9837783279800143,0.28368794326241137
2019-08-07,0.9954545454545454,1.0,1.0,0.00042684984509833157,1.0,1.0
2019-08-08,0.9448982396584452,0.3609154929577465,0.6628940986257074,0.03123341961282133,0.9865900141357028,0.46736962097463675
2019-08-09,0.912653140755971,0.1459227467811159,0.34,0.04316184539101456,0.9796289954011299,0.2042042042042042
2019-08-10,0.9749761418788864,0.4425531914893617,0.5667574931880109,0.018817982627176627,0.9876040358040201,0.49701314217443243
