date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.979573019076656,0.2499038831218762,0.5695370685878401,0.018710943870151462,0.9744528644274352,0.3473820163002331
2019-07-27,0.9830224231744226,0.24702111521616793,0.574779390834045,0.017119813973164717,0.9757841921880731,0.345540420288863
2019-07-28,0.9835470706905087,0.2334293948126801,0.5586206896551724,0.01679666868866607,0.9847451519933994,0.3292682926829268
2019-07-29,0.9928571428571429,1.0,1.0,0.000464282144093886,1.0,1.0
2019-07-30,0.9725666651238225,0.3947979563399907,0.5356017643352237,0.02552721620454937,0.9801470588235294,0.45454545454545453
2019-07-31,0.9710198515093328,0.056644177853508025,0.617005267118134,0.01996780826569521,0.9833548571009445,0.10376244305719588
2019-08-01,0.9772751666584079,0.13175470552519733,0.530562347188264,0.017333507288794906,0.9819595410628019,0.21108949416342415
2019-08-02,0.9625523841493403,0.14436381582554972,0.5167495420047108,0.024200580422746584,0.9818406431253718,0.2256797108282257
2019-08-03,0.9748106597772828,0.37116564417177916,0.6464826357969724,0.01916263267456082,0.9863925207744945,0.471581682364404
2019-08-04,0.9590813661217485,0.06692079627276577,0.5563380281690141,0.022493463620536315,0.9837527654867256,0.11947069943289224
2019-08-05,0.9320790110629292,0.15708502024291499,0.32172470978441126,0.03166984561514535,0.9852079108035822,0.21109902067464636
2019-08-06,0.933575108013556,0.13752913752913754,0.2583941605839416,0.051066428080753956,0.9819511484687083,0.1795131845841785
2019-08-07,0.9587334444973575,0.2857142857142857,0.5778648383937316,0.026696118151875132,0.9877415239075084,0.3823720025923525
2019-08-08,0.8609271516825763,0.0846262341325811,0.26905829596412556,0.06342650182073582,0.9806588219184624,0.12875536480686695
2019-08-09,0.9721460015633945,0.41372351160444,0.5979581915410792,0.02115295887586688,0.9843803068175262,0.489065606361829
2019-08-10,0.9886363636363636,0.6666666666666666,1.0,0.04971250519156456,0.978723406791687,0.8
2019-08-11,0.9668519583635894,0.32413793103448274,0.6190028222013171,0.022141499426930573,0.9870375233426704,0.42547688328483674
