date,all_auc,recall,precision,loss_average,acc_average,f1
2019-07-26,0.981691260502742,0.22329972658920028,0.6239703951295213,0.017645095908105802,0.9748831798164338,0.32889727859053014
2019-07-27,0.9841187721069824,0.14188725490196077,0.6802585193889542,0.016747687416796015,0.9759403291588169,0.23480024335834515
2019-07-28,0.9795752740059568,0.18983620327593448,0.7302100161550888,0.018266084420806714,0.9823200992555832,0.30133333333333334
2019-07-29,0.9756091947974334,0.4101123595505618,0.6309420916162489,0.0207907207300983,0.984394907712219,0.49710589036431735
2019-07-30,0.9750902569796889,0.10522838592094771,0.5956925457828217,0.019983686429530915,0.9781037674707934,0.1788611589769405
2019-07-31,0.9759610420436711,0.18067434523130727,0.5583881578947368,0.021052296958174378,0.9821335883553429,0.273011861340073
2019-08-01,0.987999784636866,0.5676400476758046,0.6835306781485468,0.014255804394731014,0.9878920200901727,0.6202181344619893
2019-08-02,0.9815000288188929,0.49287410926365793,0.6788440567066522,0.014763376340412747,0.9885332693020111,0.5711009174311926
2019-08-03,0.9715711879417986,0.418997668997669,0.5141835518474375,0.021476514790292577,0.9831949336500655,0.46173605908166543
2019-08-04,0.9836617967728241,0.4911392405063291,0.6803039158386909,0.016371773785045236,0.9885769195778749,0.5704484195050233
2019-08-05,0.9740520376863684,0.3439883763167454,0.6504120879120879,0.01667835353444856,0.9887398598820059,0.44998812069375155
2019-08-06,0.9832127533761361,0.45678496868475993,0.7278775781769794,0.015615995832615227,0.9891068262411348,0.5613134940995382
2019-08-07,0.9755543936170059,0.39711934156378603,0.6380165289256199,0.019756693867309712,0.9885819513582852,0.4895370957514269
2019-08-08,0.9775799861360155,0.46871723173715485,0.694818652849741,0.01737571075612278,0.987674074382922,0.5597996242955543
2019-08-09,0.9729305241030852,0.49352374626369977,0.5453211009174312,0.019741537716623812,0.982292587764492,0.5181311018131102
2019-08-10,0.9705247449781973,0.389103690685413,0.650029359953024,0.018596339022183703,0.9848345588235294,0.4868073878627968
2019-08-11,0.9743009293635937,0.4423076923076923,0.6079295154185022,0.019239200839192356,0.987750812634727,0.5120593692022263
2019-08-12,0.9832850327898386,0.49329652996845424,0.6049323017408124,0.017313398746412356,0.9861801255516663,0.5434404865334492
